order_id,order_date,ship_date,customer_id,region,state,category,sub_category,product_id,sales,quantity,discount,profit
CA-2021-100210,2021-03-10,2021-03-11,CG-1102,South,Florida,Technology,Accessories,ACC-80747,1342.09,1,0,327.91
CA-2021-100211,2021-08-11,2021-08-18,CG-1187,Central,Washington,Furniture,Chairs,CHA-88370,1514.17,5,0,438.31
CA-2021-100212,2022-11-20,2022-11-27,CG-1105,Central,Illinois,Office Supplies,Envelopes,ENV-17989,908.78,3,0.3,102.47
CA-2021-100213,2022-07-25,2022-07-30,CG-1088,South,Michigan,Technology,Copiers,COP-51777,1879.85,7,0.2,183.05
CA-2021-100214,2022-12-15,2022-12-19,CG-1061,West,Illinois,Office Supplies,Binders,BIN-28920,903.17,3,0.5,110.87
CA-2021-100215,2022-04-20,2022-04-21,CG-1062,Central,Florida,Technology,Phones,PHO-53288,2903.52,9,0.2,-347.1
CA-2021-100216,2022-10-25,2022-10-26,CG-1172,East,California,Office Supplies,Labels,LAB-34662,281.93,4,0,-10.97
CA-2021-100217,2022-08-25,2022-08-31,CG-1003,West,Florida,Technology,Copiers,COP-25376,1440.79,6,0,539.16
CA-2021-100218,2022-05-06,2022-05-08,CG-1072,South,Georgia,Technology,Copiers,COP-79946,1192.91,4,0.2,-8.39
CA-2021-100219,2022-10-27,2022-10-30,CG-1184,South,Pennsylvania,Office Supplies,Fasteners,FAS-36624,1082.14,8,0.1,-152.4
CA-2021-100220,2022-01-15,2022-01-18,CG-1066,South,Illinois,Office Supplies,Appliances,APP-29976,1689.76,4,0.3,-190.01
CA-2021-100221,2021-07-20,2021-07-23,CG-1175,Central,Illinois,Furniture,Tables,TAB-74044,1711.52,4,0.1,223.16
CA-2021-100222,2022-10-20,2022-10-26,CG-1139,South,Texas,Office Supplies,Storage,STO-81058,508.86,6,0,-59.04
CA-2021-100223,2022-10-20,2022-10-21,CG-1195,East,Ohio,Technology,Accessories,ACC-28021,2518.01,2,0.5,505.94
CA-2021-100224,2022-10-08,2022-10-10,CG-1158,South,Georgia,Furniture,Chairs,CHA-12061,32.38,9,0.1,0.77
CA-2021-100225,2021-01-07,2021-01-12,CG-1073,East,Michigan,Technology,Phones,PHO-98346,40.49,9,0.3,-1.42
CA-2021-100226,2022-03-17,2022-03-24,CG-1158,Central,Pennsylvania,Furniture,Bookcases,BOO-45038,2754.56,9,0,-152.65
CA-2021-100227,2022-02-11,2022-02-12,CG-1175,East,New York,Office Supplies,Paper,PAP-22255,1379.7,4,0.3,-88.97
CA-2021-100228,2022-02-20,2022-02-24,CG-1127,South,Pennsylvania,Office Supplies,Supplies,SUP-84167,1430.64,1,0.3,-139.02
CA-2021-100229,2021-04-08,2021-04-13,CG-1019,Central,Michigan,Furniture,Chairs,CHA-83860,638.19,10,0.1,-23.83
CA-2021-100230,2022-11-05,2022-11-06,CG-1182,South,California,Furniture,Furnishings,FUR-49226,51.9,4,0.2,-5.89
CA-2021-100231,2021-06-16,2021-06-21,CG-1189,West,California,Furniture,Tables,TAB-75639,2032.72,9,0,61.61
CA-2021-100232,2021-12-21,2021-12-22,CG-1157,South,Pennsylvania,Furniture,Tables,TAB-13883,700.27,2,0,114.21
CA-2021-100233,2022-10-12,2022-10-15,CG-1174,South,California,Office Supplies,Storage,STO-91083,688.27,9,0.1,40.68
CA-2021-100234,2021-10-30,2021-11-06,CG-1162,West,Ohio,Furniture,Bookcases,BOO-51507,250.7,3,0.1,56.91
CA-2021-100235,2022-01-05,2022-01-06,CG-1026,West,California,Furniture,Bookcases,BOO-34561,2829.17,8,0,726.55
CA-2021-100236,2022-03-18,2022-03-22,CG-1152,Central,Ohio,Technology,Phones,PHO-11617,314.36,2,0,41.66
CA-2021-100237,2021-10-26,2021-10-30,CG-1043,South,Texas,Office Supplies,Art,ART-28198,2175.91,9,0,311.54
CA-2021-100238,2021-10-03,2021-10-06,CG-1076,South,California,Office Supplies,Storage,STO-57333,442.07,3,0.1,-15.22
CA-2021-100239,2021-09-15,2021-09-17,CG-1077,East,Ohio,Technology,Phones,PHO-53544,1783.45,4,0.1,-242.22
CA-2021-100240,2022-09-28,2022-10-02,CG-1154,West,Georgia,Office Supplies,Storage,STO-51180,1007.53,10,0,-19.89
CA-2021-100241,2021-07-01,2021-07-05,CG-1083,South,Illinois,Office Supplies,Fasteners,FAS-61502,2205.95,8,0.2,593.81
CA-2021-100242,2022-01-09,2022-01-10,CG-1140,East,Georgia,Technology,Copiers,COP-37479,1778.72,9,0,371.8
CA-2021-100243,2022-03-25,2022-04-01,CG-1162,Central,Florida,Office Supplies,Art,ART-43119,2457.8,7,0.3,244.75
CA-2021-100244,2022-11-06,2022-11-08,CG-1122,South,Michigan,Technology,Phones,PHO-76402,2368.28,2,0.1,934.1
CA-2021-100245,2022-12-10,2022-12-14,CG-1137,East,California,Technology,Accessories,ACC-42536,2373.21,6,0.3,800.49
CA-2021-100246,2022-11-05,2022-11-11,CG-1173,South,Pennsylvania,Office Supplies,Binders,BIN-66420,1942.76,1,0.2,758.0
CA-2021-100247,2021-04-19,2021-04-20,CG-1147,West,Georgia,Furniture,Furnishings,FUR-59036,669.89,9,0.2,99.35
CA-2021-100248,2022-02-05,2022-02-09,CG-1106,East,California,Technology,Copiers,COP-28569,1038.18,1,0.1,-142.51
CA-2021-100249,2021-12-23,2021-12-26,CG-1024,South,Georgia,Office Supplies,Storage,STO-51800,2353.89,9,0.1,21.14
CA-2021-100250,2021-03-10,2021-03-13,CG-1042,West,Michigan,Furniture,Bookcases,BOO-32865,72.64,6,0.3,-9.76
CA-2021-100251,2022-07-20,2022-07-22,CG-1161,West,Texas,Office Supplies,Supplies,SUP-93948,1281.98,8,0,357.23
CA-2021-100252,2022-11-05,2022-11-09,CG-1099,East,Florida,Office Supplies,Appliances,APP-36972,2213.48,4,0.1,343.8
CA-2021-100253,2021-10-13,2021-10-20,CG-1050,South,California,Technology,Accessories,ACC-44387,1734.16,9,0,33.77
CA-2021-100254,2022-11-18,2022-11-25,CG-1100,East,Pennsylvania,Office Supplies,Supplies,SUP-56135,2897.92,6,0.2,96.16
CA-2021-100255,2022-04-14,2022-04-19,CG-1080,East,Florida,Furniture,Furnishings,FUR-50026,2756.45,10,0,560.29
CA-2021-100256,2021-04-30,2021-05-02,CG-1098,South,Texas,Office Supplies,Binders,BIN-73788,1534.92,7,0.2,-180.01
CA-2021-100257,2022-10-13,2022-10-18,CG-1080,South,Washington,Technology,Copiers,COP-17026,1666.96,8,0,-193.07
CA-2021-100258,2022-01-03,2022-01-04,CG-1126,South,Georgia,Office Supplies,Binders,BIN-64477,589.41,7,0.2,60.86
CA-2021-100259,2022-12-29,2023-01-05,CG-1056,Central,New York,Office Supplies,Storage,STO-46025,505.92,10,0,140.41
CA-2021-100260,2021-08-19,2021-08-24,CG-1126,East,Washington,Office Supplies,Binders,BIN-24969,2343.32,10,0.3,617.53
CA-2021-100261,2021-10-02,2021-10-09,CG-1139,West,Ohio,Technology,Machines,MAC-23423,1628.42,1,0.5,376.8
CA-2021-100262,2022-11-01,2022-11-08,CG-1022,South,California,Furniture,Furnishings,FUR-41056,2625.06,1,0.1,-111.07
CA-2021-100263,2021-08-03,2021-08-10,CG-1157,West,Florida,Technology,Machines,MAC-37124,2583.84,10,0.3,147.02
CA-2021-100264,2021-03-02,2021-03-07,CG-1180,Central,Illinois,Office Supplies,Supplies,SUP-85069,846.85,9,0,-4.92
CA-2021-100265,2021-10-01,2021-10-08,CG-1167,West,Texas,Technology,Accessories,ACC-42725,411.09,7,0,162.58
CA-2021-100266,2021-05-30,2021-06-05,CG-1161,Central,Ohio,Office Supplies,Envelopes,ENV-59174,2285.61,7,0.1,-262.15
CA-2021-100267,2022-04-08,2022-04-09,CG-1094,South,Georgia,Technology,Accessories,ACC-52898,1211.54,5,0.3,438.34
CA-2021-100268,2022-08-19,2022-08-20,CG-1091,East,Michigan,Technology,Accessories,ACC-62129,2194.14,8,0.3,435.51
CA-2021-100269,2021-08-12,2021-08-16,CG-1033,South,Pennsylvania,Furniture,Tables,TAB-99463,809.27,5,0,103.9
CA-2021-100270,2021-02-19,2021-02-20,CG-1109,West,Texas,Furniture,Tables,TAB-95196,53.76,3,0.1,3.97
CA-2021-100271,2021-11-06,2021-11-08,CG-1166,West,New York,Office Supplies,Art,ART-61949,1965.49,5,0,45.42
CA-2021-100272,2022-10-03,2022-10-06,CG-1054,South,California,Technology,Copiers,COP-27393,1290.55,2,0.3,-184.41
CA-2021-100273,2022-08-31,2022-09-02,CG-1108,West,Georgia,Technology,Phones,PHO-19283,32.81,6,0.5,-4.19
CA-2021-100274,2021-08-23,2021-08-27,CG-1198,West,Texas,Furniture,Bookcases,BOO-18966,314.09,6,0,-36.98
CA-2021-100275,2022-06-28,2022-07-03,CG-1105,South,Florida,Furniture,Chairs,CHA-21362,1323.1,4,0.3,329.4
CA-2021-100276,2021-04-13,2021-04-15,CG-1063,Central,California,Furniture,Tables,TAB-42527,1057.85,7,0,290.53
CA-2021-100277,2022-07-21,2022-07-26,CG-1077,West,Michigan,Technology,Machines,MAC-89551,2338.01,1,0.5,720.67
CA-2021-100278,2022-06-06,2022-06-08,CG-1061,South,Ohio,Technology,Phones,PHO-24777,890.15,1,0.5,301.54
CA-2021-100279,2021-09-04,2021-09-08,CG-1033,South,Washington,Technology,Accessories,ACC-65163,1587.22,1,0,571.96
CA-2021-100280,2022-01-10,2022-01-15,CG-1003,Central,Florida,Technology,Copiers,COP-15220,2289.36,2,0,348.94
CA-2021-100281,2021-03-03,2021-03-10,CG-1179,South,California,Office Supplies,Supplies,SUP-93956,863.03,9,0.5,42.51
CA-2021-100282,2022-07-04,2022-07-09,CG-1052,West,Michigan,Technology,Copiers,COP-52827,836.02,5,0,89.27
CA-2021-100283,2022-02-05,2022-02-10,CG-1061,East,Florida,Technology,Accessories,ACC-21300,933.96,7,0.3,347.49
CA-2021-100284,2022-03-21,2022-03-22,CG-1035,East,Texas,Office Supplies,Appliances,APP-75065,931.32,3,0,-179.19
CA-2021-100285,2021-12-22,2021-12-27,CG-1068,East,New York,Technology,Machines,MAC-53910,505.05,3,0.3,135.69
CA-2021-100286,2022-03-16,2022-03-19,CG-1116,Central,New York,Technology,Accessories,ACC-75484,792.53,10,0.3,-121.86
CA-2021-100287,2022-08-04,2022-08-06,CG-1029,West,Michigan,Office Supplies,Binders,BIN-10336,769.07,2,0.2,157.25
CA-2021-100288,2021-02-15,2021-02-22,CG-1045,East,Michigan,Furniture,Chairs,CHA-95944,142.71,6,0.1,50.25
CA-2021-100289,2022-03-06,2022-03-08,CG-1146,Central,California,Office Supplies,Envelopes,ENV-75803,1251.69,6,0,370.0
CA-2021-100290,2022-11-21,2022-11-22,CG-1119,Central,Illinois,Furniture,Chairs,CHA-52899,2413.99,1,0.1,-382.97
CA-2021-100291,2021-03-30,2021-04-04,CG-1189,West,Georgia,Office Supplies,Appliances,APP-58270,1109.91,5,0.2,300.46
CA-2021-100292,2022-08-29,2022-09-02,CG-1088,East,Pennsylvania,Furniture,Chairs,CHA-10191,455.95,7,0,-27.45
CA-2021-100293,2022-11-05,2022-11-09,CG-1015,West,Illinois,Technology,Machines,MAC-22193,316.33,9,0,16.41
CA-2021-100294,2021-02-14,2021-02-16,CG-1021,East,Michigan,Technology,Phones,PHO-27499,2104.04,6,0.1,809.49
CA-2021-100295,2022-10-15,2022-10-22,CG-1033,West,Illinois,Office Supplies,Art,ART-44208,1777.73,1,0.1,351.04
CA-2021-100296,2021-11-19,2021-11-26,CG-1051,West,Washington,Office Supplies,Labels,LAB-24283,957.58,5,0,-148.6
CA-2021-100297,2021-06-09,2021-06-10,CG-1197,West,Georgia,Furniture,Tables,TAB-50410,1400.84,7,0,170.28
CA-2021-100298,2022-04-20,2022-04-23,CG-1154,East,Florida,Furniture,Bookcases,BOO-52964,477.06,5,0.5,106.3
CA-2021-100299,2021-06-01,2021-06-02,CG-1076,Central,Texas,Technology,Copiers,COP-14073,2905.36,7,0.2,-495.74
CA-2021-100300,2022-02-19,2022-02-26,CG-1035,East,New York,Office Supplies,Supplies,SUP-18083,2245.49,4,0,173.41
CA-2021-100301,2021-08-16,2021-08-18,CG-1019,East,California,Furniture,Tables,TAB-35919,1119.86,2,0.2,169.85
CA-2021-100302,2022-10-24,2022-10-28,CG-1118,East,Texas,Furniture,Bookcases,BOO-85220,2715.71,6,0,-473.57
CA-2021-100303,2022-03-20,2022-03-27,CG-1090,West,Texas,Technology,Phones,PHO-46042,1490.9,7,0.3,83.49
CA-2021-100304,2021-10-14,2021-10-18,CG-1127,South,Michigan,Furniture,Bookcases,BOO-72787,1844.25,10,0,347.4
CA-2021-100305,2021-03-04,2021-03-05,CG-1134,West,Michigan,Office Supplies,Paper,PAP-12559,416.02,4,0.3,137.62
CA-2021-100306,2022-01-27,2022-02-03,CG-1128,Central,Ohio,Technology,Machines,MAC-45446,1441.65,8,0,501.13
CA-2021-100307,2021-07-04,2021-07-05,CG-1120,Central,Washington,Office Supplies,Envelopes,ENV-40508,92.76,5,0,26.45
CA-2021-100308,2021-06-13,2021-06-14,CG-1056,South,Pennsylvania,Furniture,Chairs,CHA-32768,803.25,1,0.5,319.56
CA-2021-100309,2021-06-30,2021-07-02,CG-1179,Central,Washington,Technology,Machines,MAC-83873,2419.6,6,0.2,-442.97
CA-2021-100310,2021-05-26,2021-05-31,CG-1014,West,Washington,Furniture,Tables,TAB-38679,1628.66,3,0.1,-288.63
CA-2021-100311,2021-01-21,2021-01-26,CG-1087,West,Pennsylvania,Office Supplies,Appliances,APP-17806,998.54,10,0,283.45
CA-2021-100312,2021-01-23,2021-01-25,CG-1018,Central,Ohio,Technology,Copiers,COP-86810,2324.23,9,0.5,44.01
CA-2021-100313,2021-04-14,2021-04-17,CG-1163,South,Pennsylvania,Office Supplies,Labels,LAB-32833,413.67,3,0.3,152.73
CA-2021-100314,2022-12-26,2022-12-31,CG-1078,Central,Texas,Technology,Machines,MAC-33292,673.6,10,0.5,-63.85
CA-2021-100315,2021-01-02,2021-01-08,CG-1081,West,Washington,Technology,Phones,PHO-23645,2553.02,10,0,-231.69
CA-2021-100316,2022-05-24,2022-05-26,CG-1022,Central,Georgia,Office Supplies,Art,ART-11493,717.8,6,0,130.43
CA-2021-100317,2021-09-29,2021-10-01,CG-1098,South,Ohio,Furniture,Bookcases,BOO-31802,1054.69,2,0.3,-210.13
CA-2021-100318,2022-02-28,2022-03-04,CG-1147,West,Texas,Office Supplies,Labels,LAB-69151,1640.34,2,0.5,143.85
CA-2021-100319,2021-03-17,2021-03-24,CG-1043,South,Texas,Furniture,Furnishings,FUR-19830,65.13,5,0,-10.13
CA-2021-100320,2022-07-15,2022-07-16,CG-1111,West,New York,Office Supplies,Storage,STO-23272,2114.99,7,0.3,-213.62
CA-2021-100321,2021-12-06,2021-12-08,CG-1076,West,California,Furniture,Tables,TAB-16505,2093.1,9,0,411.0
CA-2021-100322,2022-02-07,2022-02-12,CG-1075,South,Florida,Technology,Phones,PHO-22712,465.0,6,0,26.3
CA-2021-100323,2021-01-27,2021-01-29,CG-1101,South,Georgia,Furniture,Furnishings,FUR-96643,2931.29,8,0.5,-383.1
CA-2021-100324,2021-09-29,2021-09-30,CG-1011,Central,Georgia,Technology,Phones,PHO-70956,558.72,7,0,-49.2
CA-2021-100325,2021-09-27,2021-09-29,CG-1138,South,Washington,Office Supplies,Appliances,APP-39820,457.64,2,0,91.93
CA-2021-100326,2022-07-21,2022-07-22,CG-1121,West,Georgia,Office Supplies,Supplies,SUP-49171,1258.8,9,0.3,402.99
CA-2021-100327,2021-03-22,2021-03-26,CG-1158,West,California,Technology,Accessories,ACC-68856,1508.79,9,0.5,215.59
CA-2021-100328,2021-06-27,2021-06-29,CG-1111,West,Texas,Furniture,Chairs,CHA-87994,382.93,7,0,150.48
CA-2021-100329,2021-09-22,2021-09-25,CG-1070,South,New York,Technology,Accessories,ACC-91665,265.65,9,0.1,34.86
CA-2021-100330,2022-08-25,2022-08-30,CG-1194,East,California,Office Supplies,Art,ART-83752,1246.25,3,0.2,190.38
CA-2021-100331,2021-04-14,2021-04-21,CG-1124,South,New York,Office Supplies,Supplies,SUP-32570,2641.01,7,0,78.77
CA-2021-100332,2021-10-10,2021-10-14,CG-1190,South,Illinois,Furniture,Tables,TAB-58816,121.15,6,0.3,-6.96
CA-2021-100333,2021-01-21,2021-01-24,CG-1025,West,Texas,Office Supplies,Fasteners,FAS-49384,844.64,8,0.5,183.89
CA-2021-100334,2022-03-30,2022-04-06,CG-1113,West,Ohio,Office Supplies,Fasteners,FAS-73499,2187.75,10,0.3,-320.35
CA-2021-100335,2022-06-13,2022-06-20,CG-1129,South,Texas,Office Supplies,Appliances,APP-78719,1548.23,3,0,-20.63
CA-2021-100336,2022-08-06,2022-08-07,CG-1008,South,New York,Furniture,Chairs,CHA-57235,2626.17,4,0.5,-434.43
CA-2021-100337,2022-12-23,2022-12-25,CG-1031,East,Florida,Office Supplies,Labels,LAB-58819,2471.4,9,0.1,447.93
CA-2021-100338,2022-05-16,2022-05-21,CG-1088,West,Illinois,Office Supplies,Binders,BIN-21847,2881.76,8,0.2,376.93
CA-2021-100339,2021-10-19,2021-10-20,CG-1056,West,Florida,Office Supplies,Appliances,APP-45269,492.91,10,0.5,186.79
CA-2021-100340,2022-10-30,2022-11-03,CG-1165,West,Washington,Technology,Accessories,ACC-11109,2594.57,1,0.1,900.08
CA-2021-100341,2021-08-18,2021-08-21,CG-1089,South,Illinois,Technology,Machines,MAC-38601,2139.66,5,0.1,721.69
CA-2021-100342,2022-04-23,2022-04-26,CG-1095,Central,Illinois,Technology,Phones,PHO-99707,1755.54,1,0.2,701.61
CA-2021-100343,2021-04-21,2021-04-25,CG-1167,Central,Florida,Furniture,Furnishings,FUR-29651,2965.14,6,0.5,-100.43
CA-2021-100344,2022-06-14,2022-06-21,CG-1174,West,New York,Furniture,Bookcases,BOO-95904,2417.26,10,0.1,474.55
CA-2021-100345,2022-05-25,2022-05-28,CG-1146,West,Pennsylvania,Office Supplies,Paper,PAP-39145,1216.77,1,0.2,273.58
CA-2021-100346,2022-12-04,2022-12-09,CG-1043,West,Illinois,Technology,Phones,PHO-22793,2720.05,6,0.2,-54.08
CA-2021-100347,2022-04-28,2022-04-30,CG-1174,Central,California,Technology,Machines,MAC-39131,2176.93,9,0.5,756.65
CA-2021-100348,2021-12-30,2022-01-01,CG-1075,South,California,Technology,Machines,MAC-71674,1264.32,6,0,-55.21
CA-2021-100349,2021-02-24,2021-03-03,CG-1174,South,Michigan,Technology,Accessories,ACC-49106,1419.3,4,0.2,-181.83
CA-2021-100350,2022-02-28,2022-03-01,CG-1117,West,Pennsylvania,Furniture,Chairs,CHA-33639,2977.08,6,0.1,1167.95
CA-2021-100351,2021-03-24,2021-03-28,CG-1053,West,Washington,Office Supplies,Binders,BIN-30766,943.68,1,0,67.22
CA-2021-100352,2022-05-17,2022-05-24,CG-1122,South,New York,Furniture,Chairs,CHA-14944,1845.37,7,0.1,105.95
CA-2021-100353,2022-07-01,2022-07-03,CG-1048,East,New York,Technology,Machines,MAC-92141,2850.46,6,0.5,854.96
CA-2021-100354,2021-09-12,2021-09-14,CG-1078,West,California,Technology,Machines,MAC-15992,939.72,2,0.1,95.85
CA-2021-100355,2021-11-02,2021-11-05,CG-1034,Central,Georgia,Office Supplies,Supplies,SUP-57087,1791.13,6,0.1,596.06
CA-2021-100356,2021-07-12,2021-07-14,CG-1150,West,California,Office Supplies,Appliances,APP-58049,689.11,3,0,165.69
CA-2021-100357,2022-12-30,2023-01-05,CG-1012,East,California,Furniture,Tables,TAB-95664,2630.25,5,0.5,317.84
CA-2021-100358,2021-01-21,2021-01-22,CG-1121,West,Florida,Technology,Accessories,ACC-99881,1253.24,7,0,160.88
CA-2021-100359,2022-10-08,2022-10-09,CG-1179,West,Ohio,Office Supplies,Paper,PAP-23751,1986.69,9,0,345.05
CA-2021-100360,2022-06-08,2022-06-14,CG-1051,Central,Michigan,Technology,Accessories,ACC-36433,851.71,2,0.1,-68.83
CA-2021-100361,2022-01-02,2022-01-08,CG-1176,South,Pennsylvania,Office Supplies,Fasteners,FAS-40737,485.32,9,0.1,168.02
CA-2021-100362,2021-01-03,2021-01-04,CG-1023,East,California,Technology,Accessories,ACC-43540,2721.11,10,0.3,262.48
CA-2021-100363,2022-10-22,2022-10-24,CG-1010,Central,Pennsylvania,Office Supplies,Fasteners,FAS-98705,796.05,1,0,229.19
CA-2021-100364,2021-11-17,2021-11-21,CG-1169,West,Pennsylvania,Technology,Accessories,ACC-56861,289.52,1,0,90.1
CA-2021-100365,2022-03-25,2022-03-30,CG-1102,South,Illinois,Office Supplies,Art,ART-60556,1121.0,6,0,-147.64
CA-2021-100366,2022-12-08,2022-12-15,CG-1185,East,Texas,Office Supplies,Paper,PAP-23593,1948.3,3,0,-234.76
CA-2021-100367,2022-03-03,2022-03-08,CG-1007,West,Georgia,Office Supplies,Storage,STO-73979,547.88,7,0.5,8.31
CA-2021-100368,2021-04-26,2021-04-30,CG-1173,West,Pennsylvania,Office Supplies,Appliances,APP-78039,194.69,6,0,43.37
CA-2021-100369,2022-06-20,2022-06-26,CG-1173,South,Texas,Technology,Accessories,ACC-83183,1301.38,4,0.1,9.69
CA-2021-100370,2022-09-20,2022-09-21,CG-1042,East,Georgia,Furniture,Chairs,CHA-52026,1519.17,8,0.5,148.12
CA-2021-100371,2021-09-04,2021-09-07,CG-1060,East,Georgia,Office Supplies,Appliances,APP-68220,1523.25,9,0.3,41.41
CA-2021-100372,2022-08-10,2022-08-14,CG-1004,East,Ohio,Furniture,Tables,TAB-64046,1343.97,2,0.1,332.15
CA-2021-100373,2021-02-06,2021-02-11,CG-1130,West,Georgia,Technology,Accessories,ACC-54676,2478.6,10,0.2,452.4
CA-2021-100374,2022-01-08,2022-01-15,CG-1153,South,Pennsylvania,Furniture,Chairs,CHA-69314,2533.73,6,0.2,659.91
CA-2021-100375,2021-04-27,2021-04-28,CG-1074,Central,California,Technology,Copiers,COP-16000,11.58,6,0.5,2.09
CA-2021-100376,2021-06-18,2021-06-22,CG-1100,West,Georgia,Furniture,Tables,TAB-34979,325.35,10,0,-28.46
CA-2021-100377,2021-12-13,2021-12-14,CG-1115,South,Washington,Office Supplies,Appliances,APP-76086,2780.25,10,0,732.0
CA-2021-100378,2021-05-18,2021-05-22,CG-1130,West,Washington,Furniture,Bookcases,BOO-32760,1661.91,7,0.5,251.07
CA-2021-100379,2021-05-12,2021-05-13,CG-1177,West,Illinois,Office Supplies,Labels,LAB-62149,1514.81,7,0.1,587.29
CA-2021-100380,2021-12-18,2021-12-21,CG-1131,Central,Michigan,Office Supplies,Binders,BIN-51144,418.85,10,0.3,139.0
CA-2021-100381,2022-12-30,2023-01-05,CG-1088,West,Texas,Technology,Copiers,COP-76046,606.66,10,0.3,-15.56
CA-2021-100382,2022-07-10,2022-07-16,CG-1146,South,Michigan,Technology,Machines,MAC-47477,2132.51,6,0.2,188.13
CA-2021-100383,2022-03-09,2022-03-16,CG-1051,Central,Texas,Furniture,Bookcases,BOO-47567,80.69,3,0,16.31
CA-2021-100384,2022-12-01,2022-12-04,CG-1008,Central,Georgia,Furniture,Bookcases,BOO-23432,2073.33,5,0,522.8
CA-2021-100385,2022-09-23,2022-09-30,CG-1178,Central,New York,Technology,Copiers,COP-60014,2228.53,9,0.1,-128.01
CA-2021-100386,2022-02-01,2022-02-05,CG-1051,South,Florida,Technology,Machines,MAC-93071,2897.67,1,0,713.41
CA-2021-100387,2022-12-23,2022-12-29,CG-1198,West,Illinois,Technology,Machines,MAC-68827,2266.55,9,0.3,367.25
CA-2021-100388,2021-07-01,2021-07-07,CG-1109,Central,Michigan,Furniture,Chairs,CHA-44634,2887.61,9,0,76.0
CA-2021-100389,2021-05-14,2021-05-16,CG-1010,West,Pennsylvania,Technology,Machines,MAC-88234,21.91,8,0.3,7.94
CA-2021-100390,2021-02-22,2021-03-01,CG-1181,Central,Michigan,Technology,Machines,MAC-38830,1474.2,10,0.2,21.89
CA-2021-100391,2021-07-08,2021-07-13,CG-1056,West,Pennsylvania,Furniture,Chairs,CHA-53393,1250.71,9,0.1,-181.14
CA-2021-100392,2022-01-05,2022-01-08,CG-1114,West,Washington,Furniture,Tables,TAB-91412,2989.91,1,0,602.06
CA-2021-100393,2021-09-07,2021-09-08,CG-1185,Central,New York,Technology,Machines,MAC-77746,1147.21,2,0.1,-52.82
CA-2021-100394,2022-01-19,2022-01-24,CG-1131,East,California,Technology,Phones,PHO-31940,1462.98,5,0.3,-123.61
CA-2021-100395,2022-07-05,2022-07-10,CG-1026,West,Michigan,Furniture,Bookcases,BOO-67047,636.29,4,0.5,134.41
CA-2021-100396,2022-10-25,2022-11-01,CG-1013,West,Illinois,Furniture,Chairs,CHA-83149,76.14,6,0,-11.23
CA-2021-100397,2021-03-14,2021-03-19,CG-1080,East,Ohio,Furniture,Furnishings,FUR-98250,1225.86,8,0.3,52.31
CA-2021-100398,2021-05-02,2021-05-07,CG-1018,Central,Michigan,Furniture,Bookcases,BOO-23911,2269.1,10,0,500.4
CA-2021-100399,2021-10-24,2021-10-31,CG-1097,South,New York,Technology,Machines,MAC-72126,1821.66,5,0.5,648.54
CA-2021-100400,2021-06-10,2021-06-15,CG-1036,Central,Pennsylvania,Furniture,Chairs,CHA-11461,2241.53,9,0,843.0
CA-2021-100401,2022-07-21,2022-07-28,CG-1137,East,Illinois,Technology,Copiers,COP-37532,374.09,1,0.2,59.1
CA-2021-100402,2021-12-19,2021-12-21,CG-1064,West,California,Office Supplies,Supplies,SUP-33770,431.65,3,0,73.44
